Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,HumanDevIndex,GovtType,HospitalBeds,Continent,PopDensity,AvgMarchTemp,Lockdown,Population,ScaledCases,ScaledFatalities
4125,Nova Scotia,Canada,2/15/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4126,Nova Scotia,Canada,2/16/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4127,Nova Scotia,Canada,2/17/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4128,Nova Scotia,Canada,2/18/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4129,Nova Scotia,Canada,2/19/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4130,Nova Scotia,Canada,2/20/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4131,Nova Scotia,Canada,2/21/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4132,Nova Scotia,Canada,2/22/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4133,Nova Scotia,Canada,2/23/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4134,Nova Scotia,Canada,2/24/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4135,Nova Scotia,Canada,2/25/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4136,Nova Scotia,Canada,2/26/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4137,Nova Scotia,Canada,2/27/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4138,Nova Scotia,Canada,2/28/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4139,Nova Scotia,Canada,2/29/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4140,Nova Scotia,Canada,3/1/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4141,Nova Scotia,Canada,3/2/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4142,Nova Scotia,Canada,3/3/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4143,Nova Scotia,Canada,3/4/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4144,Nova Scotia,Canada,3/5/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4145,Nova Scotia,Canada,3/6/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4146,Nova Scotia,Canada,3/7/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4147,Nova Scotia,Canada,3/8/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4148,Nova Scotia,Canada,3/9/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4149,Nova Scotia,Canada,3/10/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4150,Nova Scotia,Canada,3/11/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4151,Nova Scotia,Canada,3/12/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4152,Nova Scotia,Canada,3/13/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4153,Nova Scotia,Canada,3/14/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4154,Nova Scotia,Canada,3/15/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0,0
4155,Nova Scotia,Canada,3/16/2020,5,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",5.1793E-06,0
4156,Nova Scotia,Canada,3/17/2020,7,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",7.25102E-06,0
4157,Nova Scotia,Canada,3/18/2020,12,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",1.24303E-05,0
4158,Nova Scotia,Canada,3/19/2020,14,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",1.4502E-05,0
4159,Nova Scotia,Canada,3/20/2020,15,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",1.55379E-05,0
4160,Nova Scotia,Canada,3/21/2020,21,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",2.1753E-05,0
4161,Nova Scotia,Canada,3/22/2020,28,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",2.90041E-05,0
4162,Nova Scotia,Canada,3/23/2020,41,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",4.24702E-05,0
4163,Nova Scotia,Canada,3/24/2020,51,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",5.28288E-05,0
4164,Nova Scotia,Canada,3/25/2020,68,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",7.04384E-05,0
4165,Nova Scotia,Canada,3/26/2020,73,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",7.56177E-05,0
4166,Nova Scotia,Canada,3/27/2020,90,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",9.32273E-05,0
4167,Nova Scotia,Canada,3/28/2020,110,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0.000113945,0
4168,Nova Scotia,Canada,3/29/2020,122,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0.000126375,0
4169,Nova Scotia,Canada,3/30/2020,127,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0.000131554,0
4170,Nova Scotia,Canada,3/31/2020,147,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"965,382",0.000152271,0
4201,Ontario,Canada,1/22/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0,0
4202,Ontario,Canada,1/23/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0,0
4203,Ontario,Canada,1/24/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0,0
4204,Ontario,Canada,1/25/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0,0
4205,Ontario,Canada,1/26/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.92208E-08,0
4206,Ontario,Canada,1/27/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.92208E-08,0
4207,Ontario,Canada,1/28/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.92208E-08,0
4208,Ontario,Canada,1/29/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.92208E-08,0
4209,Ontario,Canada,1/30/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.92208E-08,0
4210,Ontario,Canada,1/31/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4211,Ontario,Canada,2/1/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4212,Ontario,Canada,2/2/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4213,Ontario,Canada,2/3/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4214,Ontario,Canada,2/4/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4215,Ontario,Canada,2/5/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4216,Ontario,Canada,2/6/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4217,Ontario,Canada,2/7/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4218,Ontario,Canada,2/8/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4219,Ontario,Canada,2/9/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4220,Ontario,Canada,2/10/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4221,Ontario,Canada,2/11/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4222,Ontario,Canada,2/12/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4223,Ontario,Canada,2/13/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4224,Ontario,Canada,2/14/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4225,Ontario,Canada,2/15/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4226,Ontario,Canada,2/16/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4227,Ontario,Canada,2/17/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4228,Ontario,Canada,2/18/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4229,Ontario,Canada,2/19/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4230,Ontario,Canada,2/20/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4231,Ontario,Canada,2/21/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4232,Ontario,Canada,2/22/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4233,Ontario,Canada,2/23/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.07663E-07,0
4234,Ontario,Canada,2/24/2020,4,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.76883E-07,0
4235,Ontario,Canada,2/25/2020,4,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.76883E-07,0
4236,Ontario,Canada,2/26/2020,4,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.76883E-07,0
4237,Ontario,Canada,2/27/2020,6,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",4.15325E-07,0
4238,Ontario,Canada,2/28/2020,6,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",4.15325E-07,0
4239,Ontario,Canada,2/29/2020,11,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",7.61429E-07,0
4240,Ontario,Canada,3/1/2020,15,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.03831E-06,0
4241,Ontario,Canada,3/2/2020,18,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.24598E-06,0
4242,Ontario,Canada,3/3/2020,20,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.38442E-06,0
4243,Ontario,Canada,3/4/2020,20,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.38442E-06,0
4244,Ontario,Canada,3/5/2020,22,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.52286E-06,0
4245,Ontario,Canada,3/6/2020,25,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.73052E-06,0
4246,Ontario,Canada,3/7/2020,28,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.93818E-06,0
4247,Ontario,Canada,3/8/2020,29,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.0074E-06,0
4248,Ontario,Canada,3/9/2020,34,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.35351E-06,0
4249,Ontario,Canada,3/10/2020,36,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.49195E-06,0
4250,Ontario,Canada,3/11/2020,41,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.83805E-06,0
4251,Ontario,Canada,3/12/2020,42,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.90728E-06,0
4252,Ontario,Canada,3/13/2020,74,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",5.12234E-06,0
4253,Ontario,Canada,3/14/2020,79,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",5.46845E-06,0
4254,Ontario,Canada,3/15/2020,104,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",7.19897E-06,0
4255,Ontario,Canada,3/16/2020,177,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.22521E-05,0
4256,Ontario,Canada,3/17/2020,185,1,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.28059E-05,6.92208E-08
4257,Ontario,Canada,3/18/2020,221,1,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.52978E-05,6.92208E-08
4258,Ontario,Canada,3/19/2020,257,1,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",1.77898E-05,6.92208E-08
4259,Ontario,Canada,3/20/2020,308,2,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.132E-05,1.38442E-07
4260,Ontario,Canada,3/21/2020,377,3,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.60963E-05,2.07663E-07
4261,Ontario,Canada,3/22/2020,425,5,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",2.94189E-05,3.46104E-07
4262,Ontario,Canada,3/23/2020,503,6,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",3.48181E-05,4.15325E-07
4263,Ontario,Canada,3/24/2020,588,7,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",4.07019E-05,4.84546E-07
4264,Ontario,Canada,3/25/2020,688,8,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",4.76239E-05,5.53767E-07
4265,Ontario,Canada,3/26/2020,858,13,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",5.93915E-05,8.99871E-07
4266,Ontario,Canada,3/27/2020,994,18,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",6.88055E-05,1.24598E-06
4267,Ontario,Canada,3/28/2020,1144,18,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",7.91886E-05,1.24598E-06
4268,Ontario,Canada,3/29/2020,1355,21,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",9.37942E-05,1.45364E-06
4269,Ontario,Canada,3/30/2020,1706,31,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0.000118091,2.14585E-06
4270,Ontario,Canada,3/31/2020,1966,33,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"14,446,515",0.000136088,2.28429E-06
4301,Prince Edward Island,Canada,1/22/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4302,Prince Edward Island,Canada,1/23/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4303,Prince Edward Island,Canada,1/24/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4304,Prince Edward Island,Canada,1/25/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4305,Prince Edward Island,Canada,1/26/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4306,Prince Edward Island,Canada,1/27/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4307,Prince Edward Island,Canada,1/28/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4308,Prince Edward Island,Canada,1/29/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4309,Prince Edward Island,Canada,1/30/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4310,Prince Edward Island,Canada,1/31/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4311,Prince Edward Island,Canada,2/1/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4312,Prince Edward Island,Canada,2/2/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4313,Prince Edward Island,Canada,2/3/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4314,Prince Edward Island,Canada,2/4/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4315,Prince Edward Island,Canada,2/5/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4316,Prince Edward Island,Canada,2/6/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4317,Prince Edward Island,Canada,2/7/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4318,Prince Edward Island,Canada,2/8/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4319,Prince Edward Island,Canada,2/9/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4320,Prince Edward Island,Canada,2/10/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4321,Prince Edward Island,Canada,2/11/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4322,Prince Edward Island,Canada,2/12/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4323,Prince Edward Island,Canada,2/13/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4324,Prince Edward Island,Canada,2/14/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4325,Prince Edward Island,Canada,2/15/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4326,Prince Edward Island,Canada,2/16/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4327,Prince Edward Island,Canada,2/17/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4328,Prince Edward Island,Canada,2/18/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4329,Prince Edward Island,Canada,2/19/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4330,Prince Edward Island,Canada,2/20/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4331,Prince Edward Island,Canada,2/21/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4332,Prince Edward Island,Canada,2/22/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4333,Prince Edward Island,Canada,2/23/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4334,Prince Edward Island,Canada,2/24/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4335,Prince Edward Island,Canada,2/25/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4336,Prince Edward Island,Canada,2/26/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4337,Prince Edward Island,Canada,2/27/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4338,Prince Edward Island,Canada,2/28/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4339,Prince Edward Island,Canada,2/29/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4340,Prince Edward Island,Canada,3/1/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4341,Prince Edward Island,Canada,3/2/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4342,Prince Edward Island,Canada,3/3/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4343,Prince Edward Island,Canada,3/4/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4344,Prince Edward Island,Canada,3/5/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4345,Prince Edward Island,Canada,3/6/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4346,Prince Edward Island,Canada,3/7/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4347,Prince Edward Island,Canada,3/8/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4348,Prince Edward Island,Canada,3/9/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4349,Prince Edward Island,Canada,3/10/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4350,Prince Edward Island,Canada,3/11/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4351,Prince Edward Island,Canada,3/12/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4352,Prince Edward Island,Canada,3/13/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4353,Prince Edward Island,Canada,3/14/2020,0,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",0,0
4354,Prince Edward Island,Canada,3/15/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",6.46212E-06,0
4355,Prince Edward Island,Canada,3/16/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",6.46212E-06,0
4356,Prince Edward Island,Canada,3/17/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",6.46212E-06,0
4357,Prince Edward Island,Canada,3/18/2020,1,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",6.46212E-06,0
4358,Prince Edward Island,Canada,3/19/2020,2,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.29242E-05,0
4359,Prince Edward Island,Canada,3/20/2020,2,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.29242E-05,0
4360,Prince Edward Island,Canada,3/21/2020,2,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.29242E-05,0
4361,Prince Edward Island,Canada,3/22/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.93864E-05,0
4362,Prince Edward Island,Canada,3/23/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.93864E-05,0
4363,Prince Edward Island,Canada,3/24/2020,3,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",1.93864E-05,0
4364,Prince Edward Island,Canada,3/25/2020,5,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",3.23106E-05,0
4365,Prince Edward Island,Canada,3/26/2020,5,0,0.922,Constitutional Parliamentary Monarchy,2.7,North America,4.15,24.6,no,"154,748",3.23106E-05,0
